GLTP_ECOLI,0.74,0.44,0.48,0.50,0.55,0.88,0.89,1
DHSD_ECOLI,0.54,0.49,0.48,0.50,0.40,0.87,0.88,1
RIML_ECOLI,0.33,0.47,0.48,0.50,0.53,0.18,0.29,0
SYE_ECOLI,0.38,0.44,0.48,0.50,0.43,0.20,0.31,0
TYRP_ECOLI,0.86,0.55,0.48,0.50,0.63,0.81,0.83,1
PTWB_ECOLI,0.57,0.54,0.48,0.50,0.37,0.28,0.33,0
UHPB_ECOLI,0.79,0.54,0.48,0.50,0.50,0.66,0.68,1
FECB_ECOLI,0.68,0.82,0.48,0.50,0.38,0.65,0.56,1
IPYR_ECOLI,0.47,0.47,0.48,0.50,0.22,0.16,0.26,0
UVRC_ECOLI,0.44,0.35,0.48,0.50,0.44,0.52,0.59,0
OSMY_ECOLI,0.64,0.66,0.48,0.50,0.41,0.39,0.20,1
OMPT_ECOLI,0.63,0.49,0.48,0.50,0.79,0.45,0.28,1
LAMB_ECOLI,0.67,0.88,0.48,0.50,0.73,0.50,0.25,1
SLYD_ECOLI,0.47,0.28,0.48,0.50,0.56,0.20,0.25,0
ACKA_ECOLI,0.59,0.49,0.48,0.50,0.52,0.45,0.36,0
SYK2_ECOLI,0.17,0.39,0.48,0.50,0.53,0.30,0.39,0
PNTB_ECOLI,0.81,0.52,0.48,0.50,0.57,0.78,0.80,1
DGAL_ECOLI,0.63,1.00,0.48,0.50,0.35,0.51,0.49,1
TOLC_ECOLI,0.71,0.71,0.48,0.50,0.68,0.43,0.36,1
DMSC_ECOLI,0.66,0.48,0.48,0.50,0.54,0.70,0.74,1
TNAB_ECOLI,0.68,0.51,0.48,0.50,0.71,0.75,0.78,1
NFRB_ECOLI,0.63,0.49,0.48,0.50,0.54,0.76,0.79,1
KDSA_ECOLI,0.51,0.37,0.48,0.50,0.35,0.36,0.45,0
PTGB_ECOLI,0.58,0.55,0.48,0.50,0.57,0.70,0.74,1
PROX_ECOLI,0.64,0.78,0.48,0.50,0.50,0.36,0.38,1
ADI_ECOLI,0.23,0.32,0.48,0.50,0.55,0.25,0.35,0
SYR_ECOLI,0.40,0.46,0.48,0.50,0.42,0.35,0.44,0
LNT_ECOLI,0.60,0.61,0.48,0.50,0.54,0.67,0.71,1
PTKC_ECOLI,0.73,0.26,0.48,0.50,0.57,0.75,0.78,1
PHOR_ECOLI,0.61,0.52,0.48,0.50,0.54,0.67,0.52,1
EMRA_ECOLI,0.06,0.61,0.48,0.50,0.49,0.92,0.37,1
EMRB_ECOLI,0.71,0.52,0.48,0.50,0.64,1.00,0.99,1
GALP_ECOLI,0.63,0.50,0.48,0.50,0.59,0.85,0.86,1
OTC1_ECOLI,0.42,0.30,0.48,0.50,0.48,0.26,0.36,0
PPA_ECOLI,0.69,0.59,0.48,0.50,0.46,0.44,0.52,1
METK_ECOLI,0.25,0.37,0.48,0.50,0.41,0.33,0.42,0
ARAH_ECOLI,0.34,0.49,0.48,0.50,0.58,0.85,0.80,1
CYOE_ECOLI,0.67,0.37,0.48,0.50,0.54,0.64,0.68,1
FECR_ECOLI,0.32,0.39,0.48,0.50,0.53,0.28,0.38,1
FEPA_ECOLI,0.64,0.57,0.48,0.50,0.70,0.33,0.26,1
ASG2_ECOLI,0.73,0.78,0.48,0.50,0.58,0.51,0.31,1
PMBA_ECOLI,0.34,0.55,0.48,0.50,0.58,0.31,0.41,0
SYP_ECOLI,0.34,0.51,0.48,0.50,0.44,0.37,0.46,0
ARAF_ECOLI,0.66,0.86,0.48,0.50,0.34,0.41,0.36,1
SYT_ECOLI,0.37,0.44,0.48,0.50,0.42,0.39,0.47,0
MOTA_ECOLI,0.76,0.41,0.48,0.50,0.50,0.59,0.62,1
SYH_ECOLI,0.29,0.28,0.48,0.50,0.50,0.42,0.50,0
TESA_ECOLI,0.69,0.66,0.48,0.50,0.41,0.50,0.25,1
XYLE_ECOLI,0.69,0.39,0.48,0.50,0.57,0.76,0.79,1
UVRB_ECOLI,0.22,0.34,0.48,0.50,0.42,0.29,0.39,0
PROB_ECOLI,0.40,0.46,0.48,0.50,0.52,0.49,0.56,0
PHOH_ECOLI,0.29,0.47,0.48,0.50,0.41,0.23,0.34,0
AAT_ECOLI,0.49,0.29,0.48,0.50,0.56,0.24,0.35,0
OMPR_ECOLI,0.24,0.43,0.48,0.50,0.37,0.28,0.38,0
PSTS_ECOLI,0.62,0.78,0.48,0.50,0.47,0.49,0.54,1
XYLF_ECOLI,0.59,0.61,0.48,0.50,0.42,0.42,0.37,1
GLNP_ECOLI,0.49,0.42,0.48,0.50,0.53,0.79,0.81,1
LON_ECOLI,0.44,0.34,0.48,0.50,0.30,0.33,0.43,0
SLP_ECOLI,0.68,0.49,1.00,0.50,0.62,0.55,0.28,1
PTFA_ECOLI,0.34,0.46,0.48,0.50,0.52,0.35,0.44,0
SYM_ECOLI,0.61,0.36,0.48,0.50,0.49,0.35,0.44,0
THGA_ECOLI,0.27,0.30,0.48,0.50,0.71,0.28,0.39,0
NFRA_ECOLI,0.61,0.75,0.48,0.50,0.51,0.33,0.33,1
NHAR_ECOLI,0.37,0.50,0.48,0.50,0.42,0.36,0.45,0
KDGL_ECOLI,0.33,0.45,0.48,0.50,0.45,0.88,0.89,1
CYNR_ECOLI,0.51,0.54,0.48,0.50,0.41,0.34,0.43,0
AMY1_ECOLI,0.70,0.61,0.48,0.50,0.56,0.52,0.43,1
GSHR_ECOLI,0.44,0.35,0.48,0.50,0.55,0.55,0.61,0
