0.8751,3.272,5.144,0
0.8529,3.186,5.299,0
0.8676,3.258,5.351,0
0.8481,2.911,5.231,1
0.8541,3.026,5.316,1
0.848,2.994,5.395,1
0.9009,3.201,4.783,0
0.8599,3.403,5.922,0
0.888,3.199,4.738,0
0.8564,2.956,4.869,0
0.8786,3.486,5.841,0
0.8993,3.333,4.781,0
0.8984,3.796,6.053,0
0.8724,3.371,5.228,0
0.8795,2.953,5.132,1
0.8763,3.594,5.791,0
0.8657,3.245,5.001,0
0.8673,3.561,6.06,0
0.8716,3.026,4.782,0
0.9031,4.032,6.321,0
0.8698,3.594,6.102,0
0.8527,3.231,5.879,0
0.8652,2.967,5.221,1
0.8658,2.967,5.002,1
0.9077,3.771,5.905,0
0.8496,2.84,5.307,1
0.8253,2.675,5.219,1
0.8443,2.837,5.338,1
0.9006,3.412,5.088,0
0.8818,3.377,5.044,0
0.8986,3.462,5.18,0
0.8779,3.328,5.36,0
0.8799,3.259,5.219,0
0.8082,2.678,5.31,1
0.8923,3.042,4.605,0
0.8579,2.909,5.158,1
0.8623,3.484,5.877,0
0.8609,2.989,5.045,1
0.8462,2.897,5.27,1
0.839,2.717,5.045,1
0.8696,3.242,5.314,0
0.8686,3.049,4.914,0
0.8107,2.648,5.194,1
0.9183,3.383,4.781,0
0.8491,2.911,5.316,1
0.8198,2.716,5.352,1
0.8558,2.968,5.176,1
0.8811,3.333,4.956,0
0.8897,3.962,6.188,0
0.9081,3.93,6.079,0
0.8951,3.312,4.956,0
0.9108,3.755,5.962,0
0.8849,3.128,5.091,1
0.8563,2.804,5.001,1
0.9064,3.582,5.144,0
0.8375,2.763,5.089,1
0.8964,3.155,4.83,1
0.8785,3.574,5.971,0
0.871,3.312,5.22,0
0.8382,2.755,5.263,1
0.8455,2.845,4.956,1
0.858,3.286,5.752,0
0.8819,3.291,5.111,0
0.8648,3.463,5.967,0
0.8722,3.168,5.219,0
0.8511,2.795,5.003,1
0.889,3.815,6.185,0
0.8779,3.772,6.273,0
0.8648,2.787,4.794,1
0.8859,3.991,6.316,0
0.8425,2.879,5.491,1
0.8883,3.232,5.056,1
0.8728,3.15,5.012,0
0.8249,2.776,5.27,1
0.8857,3.419,5.222,0
0.8794,3.155,4.961,0
0.8625,3.158,5.132,0
0.8852,3.158,5.176,0
0.8883,3.377,5.175,0
0.8687,3.552,6.453,0
0.862,3.074,5.307,1
0.8796,3.201,5.001,0
0.859,2.821,5.063,1
0.8637,3.512,6.273,0
0.888,3.505,5.533,0
0.8716,3.791,5.965,0
0.8662,2.975,5.056,0
0.8865,3.674,5.894,0
0.8988,3.507,5.091,0
0.8989,4.033,6.231,0
0.886,3.126,4.914,1
0.856,2.775,4.825,1
0.878,3.801,6.185,0
0.8879,3.119,4.607,0
0.8567,2.96,5.001,1
0.868,2.81,4.828,1
0.8906,3.693,6.053,0
0.8991,3.69,5.661,0
0.8783,2.981,4.87,1
0.9079,3.683,5.484,0
0.8521,2.836,5.044,1
0.8392,3.032,4.519,0
0.8772,3.563,6.011,0
0.868,3.07,5.088,0
0.887,3.651,6.197,0
0.8099,2.641,5.185,1
0.8263,2.695,5.31,1
0.8503,2.81,5.308,1
0.8557,3.113,5.487,0
0.8861,3.393,5.132,0
0.8266,2.693,5.001,1
0.9035,3.902,5.924,0
0.8752,3.763,6.55,0
0.8793,2.941,5.056,1
0.8829,3.755,6.148,0
0.8849,3.421,5.307,0
0.8823,3.288,5.309,0
0.8256,2.63,5.089,1
0.8594,2.821,4.957,1
0.8453,2.893,5.178,1
0.8722,3.737,6.053,0
0.8452,3.485,6.448,0
0.8726,3.19,5.15,0
0.8854,3.719,6.163,0
0.905,3.337,4.825,0
0.8969,3.764,6.109,0
0.8744,3.114,4.825,0
0.9077,3.897,5.75,0
0.8894,3.864,6.187,0
0.8638,3.438,5.795,0
0.8664,2.936,4.961,0
0.8993,3.687,5.919,0
0.8917,3.786,5.879,0
0.8639,2.975,5.012,1
0.8892,3.566,5.746,0
0.859,3.67,6.498,0
0.8329,2.642,4.963,1
0.8291,2.668,5.132,1
0.8584,3.129,5.176,0
0.8746,3.785,6.449,0
0.8866,3.525,5.618,0
0.8416,2.847,5.046,1
0.9034,3.562,5.175,0
0.8641,3.026,4.825,0
0.8985,3.892,6.009,0
0.875,3.639,6.362,0
0.8942,3.825,5.949,0
0.88,3.573,5.929,0
0.8596,2.849,5.003,1
0.8786,3.054,4.958,1
0.8081,2.745,5.22,1
0.8558,2.794,5.049,1
0.8355,2.71,5.092,1
0.8823,3.467,5.88,0
0.8815,3.81,6.238,0
0.8717,3.681,6.229,0
0.8871,3.156,5.178,0
0.8335,2.719,5.132,1
0.8372,2.675,4.956,1
0.8923,3.434,5.136,0
