1.224,1.44956,0.656523,93.4414,1.26467,0,0.00429899,163.269,48.3161,0.0540227,1.49461,1
0.771429,1.40704,0.588856,10.1008,1.46669,1.16216,0.00685642,133.453,34.7975,0.0861603,2.54253,1
2.05556,1.40974,0.58263,93.4101,2.42178,0,0.00890057,113.66,27.295,0.111848,4.01781,1
0.857143,1.37474,0.519418,27.1132,1.13688,1.3871,0.0101327,132.177,28.3765,0.127331,4.97235,0
1,1.59952,0.656789,50.769,1.17282,1.61905,0.00443084,141.105,44.5715,0.0556796,1.32792,1
0.796875,1.32933,0.494485,35.1572,1.6997,0.794118,0.0099987,140.423,29.6033,0.125647,3.94883,0
0.622807,0.733342,0.561095,14.9492,2.04733,0,0.0152398,110.979,20.9638,0.191509,6.00238,1
1.06098,1.25152,0.647323,69.0483,1.08716,0,0.0106336,80.8464,21.6999,0.133626,5.18321,1
1.10924,1.28335,0.478291,131.892,1.78842,0.92,0.00799884,91.5149,26.7264,0.100516,3.14005,1
1,1.28649,0.671036,134.953,1.26439,0.639344,0.00594748,182.758,43.8051,0.0747382,1.80131,1
1.09259,1.05762,0.667687,94.0127,1.12971,0,0.00661897,130.79,34.8976,0.0831765,2.65441,1
1.23611,2.06689,0.478855,71.6404,1.23939,0.518519,0.00365895,134.478,47.9278,0.0459797,1.6108,1
1.02759,1.49387,0.588799,117.26,2.04022,0,0.00465759,172.598,48.1045,0.058529,1.4782,1
1.12621,1.70178,0.608177,66.1674,1.19783,0.880952,0.00879847,176.647,35.4179,0.110565,3.3654,0
0.990476,0.991353,0.588324,43.4563,1.26781,1.21429,0.00995722,181.709,33.7634,0.125126,3.84016,1
1.19444,1.74585,0.585846,57.0988,1.63143,0.777778,0.0078455,160.175,35.6678,0.0985894,2.80863,1
0.638158,1.08152,0.686584,10.5672,1.6832,0.575342,0.00688537,201.104,41.7168,0.0865241,2.12741,1
1.01481,1.35739,0.488754,131.749,1.9862,1.91429,0.00658898,125.132,34.4302,0.0827996,2.47081,0
0.719697,1.11336,0.495056,22.922,2.01315,0.763158,0.00830944,84.238,25.0646,0.10442,4.05066,1
0.909091,1.05261,0.561636,149.184,1.19851,1,0.00830579,147.13,33.0307,0.104374,4.01083,1
0.666667,1.988,0.626059,174.26,1.45304,0.563636,0.00734097,193.74,39.7659,0.0922494,2.52327,1
1.11881,1.83998,0.621265,62.4297,1.18163,0.882353,0.00693522,109.135,31.1768,0.0871506,3.48443,0
0.70229,1.22861,0.566752,157.201,1.68948,0,0.00998898,111.672,26.4096,0.125525,3.62791,1
1.05882,1.42704,0.589793,129.667,1.15053,1.10526,0.00478668,128.695,40.9908,0.0601512,1.77635,0
1.20325,1.43779,0.599456,80.7778,1.17853,0.854167,0.00561398,146.677,40.3795,0.0705474,1.89234,0
0.882353,1.14928,0.586074,143.868,1.3713,1.18182,0.00837414,129.921,31.0122,0.105233,3.2654,0
1.08182,1.3768,0.594309,75.1796,1.06541,1.65385,0.0067009,121.635,33.6646,0.084206,3.16774,1
1.425,0.843113,0.507675,79.9157,1.4703,0,0.0110038,99.9926,23.7961,0.138278,5.12129,1
1.55446,0.805845,0.574667,78.1157,1.5465,0,0.00588501,127.95,36.7838,0.0739532,2.29268,1
0.736196,1.63476,0.596958,155.052,1.87929,0.585366,0.00347729,132.428,48.7873,0.043697,1.25297,0
1.36538,0.979934,0.689735,100.366,1.40059,0,0.00664681,200.172,42.7923,0.0835263,2.11239,1
1.20175,1.10818,0.41465,63.2686,1.30428,0,0.00550714,122.167,37.2281,0.0692047,3.57951,1
0.904762,1.88594,0.634399,36.5995,1.64917,1.02273,0.00728836,151.412,36.0274,0.0915882,2.44278,0
1.00758,1.37214,0.576754,69.5944,1.15662,0,0.00429553,143.897,45.7569,0.0539792,1.987,0
0.954286,1.52965,0.60479,141.099,1.64209,1.0375,0.00298249,164.283,58.6738,0.0374791,0.752299,0
1.04167,1.65764,0.660469,77.8026,1.04953,1,0.00808651,140.385,32.8436,0.101618,3.60097,0
1.21687,1.33117,0.588751,98.6493,1.13388,1.85,0.0113999,184.829,31.8015,0.143255,5.34423,0
1.09231,1.56061,0.49935,48.8743,1.29606,1,0.00510234,138.176,41.1043,0.0641179,2.34227,0
0.879518,1.00677,0.629848,8.98666,1.16074,0,0.00334473,150.053,52.952,0.0420311,1.03046,1
1.12389,1.07948,0.551355,129.145,1.30045,0.868421,0.0070273,125.791,33.4054,0.0883077,2.97156,1
1.02679,1.66182,0.672593,93.4704,1.01612,0.840909,0.00728471,181.919,39.4806,0.0915424,2.62133,0
1.25926,1.21951,0.603248,109.332,1.42938,0.792453,0.00710377,119.804,32.4211,0.0892686,2.55927,1
0.916667,1.60318,0.534091,140.436,1.54845,0.574074,0.00701678,139.142,35.077,0.0881755,3.27666,0
1.20253,1.40765,0.565756,74.2184,1.30237,0,0.00900389,77.2262,23.1098,0.113146,5.64752,1
1.04132,1.6517,0.569953,51.182,1.79234,0.38961,0.00749914,156.921,36.147,0.0942369,2.6573,1
0.794872,1.35428,0.534093,146.265,1.79603,1.5,0.00584019,135.824,38.0884,0.07339,2.00167,1
0.872727,1.69356,0.625,32.3161,1.45589,0,0.00558518,122.499,36.9455,0.0701855,3.5302,0
0.888889,0.919227,0.52162,153.696,1.21954,0,0.00633848,137.289,36.5213,0.0796516,2.27803,1
1.12745,1.71273,0.513086,121.032,1.39873,1.375,0.00818744,131.792,31.6865,0.102886,4.11444,0
1.02299,0.941761,0.742461,93.6622,1.28893,0,0.00252239,201.896,70.729,0.0316972,0.362776,0
0.910891,0.783848,0.51243,46.671,1.06936,0,0.0123067,176.447,29.8444,0.154651,5.56535,1
0.88961,1.36252,0.637003,168.101,1.21605,0.50495,0.00481266,180.183,48.2642,0.0604776,1.35226,1
0.550725,0.969864,0.629243,178.198,1.98396,0.609756,0.0092892,171.582,33.5412,0.116732,3.38905,1
0.839286,1.04302,0.658498,30.7509,1.45766,0,0.0040241,171.283,51.394,0.0505683,1.02969,1
0.947826,1.91799,0.621978,158.532,1.1702,0.826087,0.00783039,142.368,33.7075,0.0983996,3.03789,1
1.49451,0.961884,0.681197,91.8924,1.46727,1.13636,0.00713736,182.739,38.5271,0.0896907,2.75304,1
0.978723,1.19561,0.568571,154.497,1.17528,1.07692,0.0130846,189.761,30.1063,0.164426,5.25241,1
0.739726,1.34649,0.61295,15.0997,1.39569,1.54545,0.00421377,110.261,40.4403,0.0529519,1.98562,1
0.716535,1.2306,0.564809,160.108,1.87752,2.8,0.00963843,139.074,29.5125,0.12112,3.82071,1
1.18584,1.05796,0.53345,54.8709,1.89002,0.756757,0.00721574,132.881,33.8504,0.0906757,2.95701,1
0.913043,1.58334,0.56979,39.2344,1.5419,0.764706,0.00632284,145.528,37.9268,0.0794551,2.25661,0
1.00662,1.27568,0.540933,49.7979,1.3866,1.33333,0.00486483,164.469,45.9662,0.0611333,1.64684,1
1.02459,1.40276,0.654066,88.1353,1.01933,0.854167,0.00637412,193.926,43.6062,0.0800996,2.17741,0
1.57732,1.22212,0.59996,66.3895,2.04821,1.67857,0.00691188,123.439,33.1915,0.0868573,2.53596,1
0.963636,1.19524,0.711964,26.5653,1.07319,0.911111,0.00778412,156.724,35.153,0.0978181,2.79302,1
1.49533,1.06546,0.654527,98.7152,1.6074,1.62162,0.00589894,192.502,44.3426,0.0741282,1.82033,1
0.697674,1.44012,0.535401,157.342,2.11231,1.375,0.00951752,98.8651,25.044,0.119601,3.81713,1
1.04255,1.37993,0.439535,49.8014,1.6624,1.625,0.0121593,60.6737,17.619,0.152799,6.38883,1
0.62069,1.55971,0.528161,150.814,1.36789,1.42857,0.00472125,142.902,43.2249,0.059329,1.85036,1
1.28571,0.968132,0.437562,129.853,2.59249,0,0.00926009,89.981,24.6379,0.116366,3.5,1
0.663636,1.13107,0.55274,14.0918,1.58236,0,0.0147287,112.376,21.3887,0.185086,6.00844,1
0.803797,1.53049,0.614323,161.027,1.23785,0.754098,0.00491383,184.985,48.2017,0.061749,1.56573,1
1.13,1.65371,0.637743,117.993,1.35183,1.22581,0.00893502,178.861,35.2966,0.112281,3.32231,0
1.41667,0.694852,0.642369,101.925,1.43103,1.29032,0.00597126,178.666,42.3051,0.075037,1.9928,0
1.00971,0.769358,0.521938,45.3839,1.14842,1.18519,0.00748437,117.051,31.2168,0.0940514,4.34125,1
1.01835,0.850093,0.643152,123.666,1.07234,2.61538,0.00844136,195.048,37.9841,0.106077,3.18118,1
0.941176,1.82161,0.595358,37.6356,1.20254,0.948718,0.00498803,164.307,45.3133,0.0626814,1.91498,0
2.04651,1.21799,0.582981,84.2868,2.09541,1.7931,0.0058793,172.499,40.9779,0.0738814,2.56985,1
0.930435,1.38581,0.55514,178.138,1.08181,1.84,0.00732625,137.345,34.1412,0.0920644,4.0381,1
1.14563,1.73128,0.567385,121.765,1.59305,0.763158,0.00868286,109.377,27.9888,0.109112,3.54865,1
1.20561,1.87032,0.477324,56.8581,1.80976,0.85,0.00772258,102.964,28.8663,0.0970448,3.63122,0
0.748031,0.916367,0.628719,7.73256,1.47994,1.33333,0.0070517,115.202,31.6261,0.0886143,3.18605,1
1.09804,1.1238,0.619835,56.0544,1.49489,1.2069,0.00830604,130.721,31.0962,0.104377,3.36775,1
1.2807,1.40872,0.630798,83.5666,1.3226,2.30303,0.00591205,142.695,38.8086,0.0742931,2.00947,0
0.81295,1.22839,0.482205,153.008,1.67871,0.8,0.00566538,171.806,43.0079,0.0711932,2.93538,1
1.30275,0.675616,0.480779,124.839,2.01431,1.94872,0.00873705,144.024,31.9479,0.109793,3.26709,0
1.27778,1.37783,0.612171,67.4893,1.50869,1.23729,0.00539018,177.519,44.9958,0.067735,1.55621,1
0.886792,0.876089,0.560819,37.4432,1.21419,1.14286,0.00992498,125.872,28.1538,0.124721,4.43624,1
0.710744,1.0015,0.506535,20.2503,1.85521,0,0.0124229,168.167,28.6877,0.156111,5.25241,1
0.581395,1.56638,0.603824,4.79865,1.92785,0.518519,0.0092594,155.894,32.3677,0.116357,4.38206,0
1.2087,1.13615,0.596497,67.1947,1.29247,1.07317,0.00564666,143.67,39.7496,0.070958,2.24877,1
0.984252,1.31603,0.586772,136.05,1.17316,0.95,0.00670932,177.583,40.6698,0.0843117,2.49779,1
0.716312,1.27921,0.623482,166.146,1.51135,0.642857,0.00663761,149.757,37.4092,0.0834107,2.44498,1
0.875969,1.31498,0.588255,18.0026,1.24703,1.2,0.00753457,154.225,35.3727,0.0946822,2.70413,0
0.727941,1.15431,0.600787,172.311,1.36883,0.722222,0.00829128,184.667,36.7881,0.104191,2.93252,1
1.0404,1.0323,0.560949,104.316,1.05174,1.22727,0.00991862,110.311,26.3318,0.124641,4.38117,1
0.57554,1.07775,0.466052,156.397,2.96434,1.12,0.0110018,86.1397,21.9748,0.138253,4.94168,1
0.675497,1.42492,0.56457,18.18,1.59444,0.653846,0.00726148,134.601,33.9968,0.0912505,2.60762,1
0.866142,1.48005,0.527989,2.53786,1.25462,0.40625,0.00794541,146.447,33.9408,0.099845,3.42019,1
0.925926,1.14109,0.686637,142.707,1.36748,1.30952,0.00550169,159.002,42.3362,0.0691363,1.75159,1
0.95,1.28436,0.58527,15.5456,1.06242,0,0.00510797,138.295,41.1305,0.0641886,2.20475,0
1.03571,1.10026,0.574584,135.11,1.61128,1.39474,0.00867685,105.44,27.3768,0.109036,3.2067,0
1.43182,1.56916,0.607053,111.004,1.75924,1.02941,0.00974563,188.221,34.1878,0.122467,3.70588,1
2.14925,1.50971,0.517102,99.6439,2.21015,1.77273,0.0067745,149.005,34.0709,0.0851309,4.73248,1
0.680556,1.21903,0.685197,8.74883,1.54206,0.75,0.00721558,203.796,41.2214,0.0906737,2.27174,0
1.03636,1.13843,0.604187,127.345,1.7642,1.33333,0.00878053,142.546,31.7879,0.110339,3.00049,1
1.41379,0.972982,0.648911,113.735,1.63697,1.2,0.00858878,139.035,31.0308,0.10793,3.46342,1
1.10204,1.65986,0.608508,150.299,1.80229,0,0.00355044,170.733,54.5609,0.0446161,1.12543,0
0.76378,1.84297,0.576589,167.9,1.37663,1.125,0.00565986,127.333,37.4972,0.071124,2.43913,0
0.825397,1.27077,0.748626,173.01,1.19372,1.33333,0.00620084,196.828,44.5122,0.077922,2.10078,1
0.784,1.35337,0.708776,177.54,1.2758,1.20588,0.00748532,168.937,37.5504,0.0940633,2.64536,1
